Country,Category,Description,Units,Year,Month,Quantity,Value,M2
Croatia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,2,25195,569710,25195
Croatia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,3,43478,564074,43478
Croatia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,4,13446,378447,13446
Croatia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,5,12873,302895,12873
Croatia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,6,240280,394918,240280
Curacao,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,5,27,1225,27
Curacao,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,6,20,335,20
Cyprus,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,1,114,6752,114
Cyprus,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,3,175,5187,175
Cyprus,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,4,38,1425,38
Cyprus,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,5,62,2254,62
Cyprus,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,6,1015,8823,1015
Czech Republic,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,1,23315,386756,23315
Czech Republic,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,2,13784,242540,13784
Czech Republic,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,3,19042,333062,19042
Czech Republic,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,4,31762,328868,31762
Czech Republic,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,5,31079,280134,31079
Czech Republic,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,6,14244,212619,14244
Denmark,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,1,18287,341343,18287
Denmark,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,2,15951,340142,15951
Denmark,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,3,31243,571502,31243
Denmark,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,4,36479,501205,36479
Denmark,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,5,45478,1102906,45478
Denmark,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,6,187685,622941,187685
Djibouti,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,1,3220,14251,3220
Djibouti,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,2,94506,46856,94506
Djibouti,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,3,70146,303719,70146
Djibouti,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,4,2310,11795,2310
Djibouti,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,6,38,280,38
Dominica,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,5,13,310,13
Dominican Republic,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,1,15736801,34808744,15736801
Dominican Republic,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,2,18522386,42219896,18522386
Dominican Republic,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,3,24055342,58423311,24055342
Dominican Republic,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,4,18273584,45791219,18273584
Dominican Republic,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,5,18865598,46730300,18865598
Dominican Republic,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,6,21502250,50083904,21502250
Ecuador,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,1,63124,175525,63124
Ecuador,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,2,55595,143339,55595
Ecuador,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,3,72383,402860,72383
Ecuador,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,4,92512,248077,92512
Ecuador,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,5,149566,273024,149566
Ecuador,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,6,180212,385035,180212
Egypt,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,1,37767793,135089598,37767793
Egypt,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,2,32111958,108950323,32111958
Egypt,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,3,35887970,122990461,35887970
Egypt,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,4,32392154,106717928,32392154
Egypt,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,5,30944937,118043502,30944937
Egypt,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,6,26482952,104671326,26482952
El Salvador,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,1,22528840,73724426,22528840
El Salvador,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,2,33234408,100571495,33234408
El Salvador,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,3,30787657,101042636,30787657
El Salvador,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,4,29968051,94267375,29968051
El Salvador,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,5,37749584,115062062,37749584
El Salvador,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,6,37350820,123402271,37350820
Eritrea,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,3,3344,17310,3344
Eritrea,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,4,379,1927,379
Eritrea,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,5,569,2836,569
Eritrea,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,6,493,2106,493
Estonia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,1,17976,343221,17976
Estonia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,2,16417,356766,16417
Estonia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,3,11967,301030,11967
Estonia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,4,11281,257581,11281
Estonia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,5,11093,235722,11093
Estonia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,6,11387,198619,11387
Eswatini (formerly Swaziland),1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,1,148269,756911,148269
Eswatini (formerly Swaziland),1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,2,178155,770573,178155
Eswatini (formerly Swaziland),1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,3,51005,209075,51005
Eswatini (formerly Swaziland),1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,4,230988,409555,230988
Eswatini (formerly Swaziland),1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,5,186841,840362,186841
Eswatini (formerly Swaziland),1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,6,317893,1261149,317893
Ethiopia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,1,9659889,13289936,9659889
Ethiopia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,2,8803184,19711741,8803184
Ethiopia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,3,10477444,22640207,10477444
Ethiopia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,4,5127788,11469646,5127788
Ethiopia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,5,9354741,19262180,9354741
Ethiopia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,6,4760811,12679128,4760811
Fiji,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,3,1045,28808,1045
Fiji,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,4,6267,30583,6267
Fiji,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,5,8266,55241,8266
Fiji,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,6,29830,111282,29830
Finland,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,1,4874,62690,4874
Finland,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,2,2871,38490,2871
Finland,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,3,10776,79468,10776
Finland,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,4,8177,61183,8177
Finland,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,5,3115,46172,3115
Finland,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,6,12568,55215,12568
France,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,1,757497,18780719,757497
France,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,2,772152,18599760,772152
France,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,3,1186295,20991029,1186295
France,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,4,921169,21061165,921169
France,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,5,875155,18543613,875155
France,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,6,718068,16611557,718068
French Guiana,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,4,240,2867,240
French Indian Ocean Areas,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,1,65,592,65
French Indian Ocean Areas,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,3,38,308,38
French Indian Ocean Areas,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,5,15,803,15
French Polynesia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,2,38,288,38
French Polynesia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,4,758,3285,758
French Polynesia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,6,118,3291,118
French West Indies,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,1,12,3147,12
French West Indies,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,2,44,1383,44
French West Indies,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,3,400,8980,400
French West Indies,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,4,115,2527,115
French West Indies,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,5,1431,8832,1431
French West Indies,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,6,21,1449,21
Gabon,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,1,35,1602,35
Gabon,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,2,12,431,12
Gabon,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,3,170,16568,170
Gabon,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,5,162,7321,162
Gabon,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,6,44,4342,44
Gambia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,3,811,4691,811
Gambia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,4,2160,6750,2160
Gambia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,5,4140,18528,4140
Gambia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,6,542,4430,542
Georgia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,1,79410,866071,79410
Georgia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,2,30594,369411,30594
Georgia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,3,123786,1040899,123786
Georgia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,4,102473,1124389,102473
Georgia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,5,107075,1271194,107075
Georgia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,6,41596,612496,41596
Germany,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,1,125061,1821550,125061
Germany,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,2,292554,2557792,292554
Germany,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,3,317472,3973449,317472
Germany,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,4,216724,2582390,216724
Germany,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,5,378756,2868550,378756
Germany,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,6,241284,2042176,241284
Ghana,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,1,1729566,5694000,1729566
Ghana,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,2,984862,3670357,984862
Ghana,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,3,1262004,2719211,1262004
Ghana,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,4,1461285,3912455,1461285
Ghana,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,5,2539098,6264045,2539098
Ghana,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,6,1592375,3073777,1592375
Greece,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,1,38181,740000,38181
Greece,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,2,41246,1002045,41246
Greece,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,3,55356,1201037,55356
Greece,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,4,46656,996451,46656
Greece,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,5,38605,1089447,38605
Greece,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,6,42259,947621,42259
Greenland,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,3,3,605,3
Guatemala,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,1,21802636,108560857,21802636
Guatemala,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,2,26931204,131225413,26931204
Guatemala,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,3,21564408,117650599,21564408
Guatemala,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,4,23381177,120946806,23381177
Guatemala,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,5,23480203,133102522,23480203
Guatemala,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,6,25038156,145662714,25038156
Guinea,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,1,2372,1760,2372
Guinea,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,2,3866,7469,3866
Guinea,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,3,3749,6916,3749
Guinea,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,4,568,4200,568
Guinea,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,5,3489,19032,3489
Guinea,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,6,606,595,606
Guinea-Bissau,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,3,7786,3810,7786
Guinea-Bissau,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,5,6689,3228,6689
Haiti,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,1,8448563,21252619,8448563
Haiti,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,2,12872743,31068127,12872743
Haiti,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,3,21830182,52454896,21830182
Haiti,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,4,12937619,32616637,12937619
Haiti,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,5,10914527,25442832,10914527
Haiti,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,6,15498724,35390952,15498724
Honduras,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,1,27133790,92963461,27133790
Honduras,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,2,43252583,152317191,43252583
Honduras,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,3,46392937,170546071,46392937
Honduras,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,4,37780626,144158963,37780626
Honduras,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,5,48228016,177569758,48228016
Honduras,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,6,42444177,158760394,42444177
Hong Kong,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,1,757772,1072806,757772
Hong Kong,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,2,516918,1943157,516918
Hong Kong,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,3,534394,2164822,534394
Hong Kong,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,4,444439,2372045,444439
Hong Kong,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,5,340404,2933379,340404
Hong Kong,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,6,580427,4017588,580427
Hungary,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,1,102424,723812,102424
Hungary,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,2,223684,1167466,223684
Hungary,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,3,98844,1215884,98844
Hungary,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,4,36971,796760,36971
Hungary,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,5,219554,1215893,219554
Hungary,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,6,142161,917630,142161
Iceland,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,1,541,11386,541
Iceland,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,2,368,8867,368
Iceland,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,3,3258,19597,3258
Iceland,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,4,114,3008,114
Iceland,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,5,2095,19628,2095
Iceland,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,6,144,1532,144
India,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,1,109219500,385267240,109219500
India,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,2,101599013,341903464,101599013
India,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,3,112042441,372032992,112042441
India,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,4,100078860,342049669,100078860
India,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,5,103758491,355474587,103758491
India,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,6,92045446,325296818,92045446
Indonesia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,1,111134732,445400662,111134732
Indonesia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,2,99855061,366862786,99855061
Indonesia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,3,115242235,412728781,115242235
Indonesia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,4,107495890,417610529,107495890
Indonesia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,5,88726347,329458828,88726347
Indonesia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,6,93665367,363925712,93665367
Iran,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,4,35,300,35
Iraq,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,1,279,1368,279
Iraq,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,2,420,890,420
Iraq,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,4,84,768,84
Iraq,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,5,1109,3851,1109
Ireland,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,1,37160,848530,37160
Ireland,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,2,76546,1598825,76546
Ireland,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,3,48003,563471,48003
Ireland,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,4,64053,631328,64053
Ireland,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,5,159053,1254480,159053
Ireland,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,6,54350,756908,54350
Israel,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,1,144335,3046144,144335
Israel,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,2,188202,2927119,188202
Israel,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,3,129604,2124461,129604
Israel,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,4,103415,2510995,103415
Israel,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,5,194073,3177437,194073
Israel,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,6,135865,2424429,135865
Italy,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,1,4998370,145858169,4998370
Italy,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,2,6480732,180308251,6480732
Italy,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,3,7421173,182554816,7421173
Italy,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,4,7323691,162408789,7323691
Italy,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,5,7045968,172515313,7045968
Italy,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,6,6485099,172751988,6485099
Jamaica,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,1,257,1950,257
Jamaica,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,2,75,725,75
Jamaica,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,3,138,1980,138
Jamaica,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,4,122,2074,122
Jamaica,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,5,699,7485,699
Jamaica,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,6,274,3550,274
Japan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,1,513364,10177012,513364
Japan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,2,400702,10165963,400702
Japan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,3,473950,12483072,473950
Japan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,4,552947,9793527,552947
Japan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,5,596824,11108456,596824
Japan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,6,472830,9778719,472830
Jordan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,1,38307400,172342339,38307400
Jordan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,2,31488347,141925468,31488347
Jordan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,3,35091650,171584493,35091650
Jordan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,4,37850412,167194996,37850412
Jordan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,5,31271011,146771410,31271011
Jordan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,6,26209926,136683801,26209926
Kazakhstan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,1,76,1129,76
Kazakhstan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,2,27,833,27
Kazakhstan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,3,246,8257,246
Kazakhstan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,4,332,6428,332
Kazakhstan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,5,90,2075,90
Kazakhstan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,6,391,3361,391
Kenya,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,1,17795170,53408976,17795170
Kenya,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,2,20709705,53868111,20709705
Kenya,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,3,17240982,44283907,17240982
Kenya,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,4,16642568,45168322,16642568
Kenya,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,5,23524001,57659578,23524001
Kenya,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,6,14781172,38750023,14781172
Kiribati (Gilbert Isl),1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,5,79,1097,79
Kosovo,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,1,5647,158592,5647
Kosovo,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,2,7125,200620,7125
Kosovo,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,3,9827,290194,9827
Kosovo,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,4,7571,236080,7571
Kosovo,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,5,3229,114522,3229
Kosovo,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,6,12456,337043,12456
Kuwait,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,1,1147,9230,1147
Kuwait,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,2,2621,3533,2621
Kuwait,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,3,1931,6347,1931
Kuwait,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,4,1231,8053,1231
Kuwait,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,5,6114,14673,6114
Kuwait,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,6,2737,10242,2737
Kyrgyzstan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,1,2452,27821,2452
Kyrgyzstan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,2,12717,88875,12717
Kyrgyzstan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,3,1135,10705,1135
Kyrgyzstan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,4,6636,19464,6636
Kyrgyzstan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,5,5645,10446,5645
Kyrgyzstan,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,6,3889,7740,3889
Laos,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,1,2491295,5601909,2491295
Laos,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,2,1320510,3875968,1320510
Laos,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,3,750416,3620708,750416
Laos,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,4,1111155,2182914,1111155
Laos,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,5,506998,1495244,506998
Laos,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,6,1247526,3636445,1247526
Latvia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,1,32577,293699,32577
Latvia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,2,28002,325924,28002
Latvia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,3,29838,486966,29838
Latvia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,4,9699,155858,9699
Latvia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,5,13076,153212,13076
Latvia,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,6,11037,214952,11037
Lebanon,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,1,52078,1096937,52078
Lebanon,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,2,68692,1298347,68692
Lebanon,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,3,53451,1133391,53451
Lebanon,1,M2 TOTAL APPAREL IMPORTS (MFA),SME,2026,4,156062,1947890,156062
